itemid,boardid,userid,isSolvedTopic
186,227156,4937,0
186,227156,4502,0
186,227156,6456,0
8,227156,2008,0
15,227470,5176,0
15,227494,1769,0
15,227494,6040,0
15,227494,3050,0
41,227621,3130,1
186,227741,2362,0
41,228021,2081,0
35,229558,4922,1
38,229575,3455,0
40,229710,2402,0
186,229798,5251,0
9,230172,3996,0
15,230432,1175,1
15,230856,5176,0
17,230977,2607,0
9,230985,2008,0
186,231023,5251,0
186,231190,5251,0
15,231218,5403,1
186,232009,3362,0
186,232151,6040,0
186,232151,3050,0
29,232387,3682,0
15,232502,5307,1
50,232508,4122,0
38,232682,4439,1
33,232689,4761,0
15,232718,3996,0
38,232775,4439,1
15,232974,5403,1
38,232989,4439,0
16,233003,5307,0
15,233030,1864,1
186,233091,5251,0
186,233181,4871,0
186,233181,2610,0
186,233181,3453,0
186,233249,2981,0
9,233253,6040,0
186,233266,2981,0
186,233276,2981,0
186,233285,2981,0
186,233285,4299,0
186,233285,2981,0
186,233285,3856,0
186,233285,3353,0
38,233399,4439,0
29,233635,5681,1
18,233644,6063,1
18,233644,6456,1
18,233644,5333,1
18,233644,5849,1
18,233644,5333,1
18,233644,5849,1
38,233645,4439,1
15,233812,1694,1
46,233813,5731,1
31,233835,3120,0
22,233840,2981,1
22,233840,1043,1
22,233840,2296,1
186,233880,3050,0
33,233970,4761,0
25,234004,3996,0
25,234092,6063,1
16,234117,2496,0
10,234173,5242,0
15,234290,3917,0
16,234297,6063,1
38,234355,4439,1
38,234375,4439,0
22,234439,5954,0
15,234573,5403,1
46,234625,1223,1
33,234752,4761,0
15,234970,1694,0
50,235029,4774,1
18,235073,5849,1
186,235130,5609,0
186,235130,1181,0
25,235152,5635,1
25,235152,2568,1
15,235191,4778,0
50,235194,3635,1
38,235477,4439,1
41,235499,3570,1
41,235499,6472,1
41,235499,2533,1
41,235499,6472,1
41,235499,3570,1
41,235499,5086,1
131,235517,4868,0
50,235531,5413,1
50,235531,5021,1
50,235531,3635,1
50,235531,2767,1
50,235599,6040,0
50,235599,4122,0
50,235599,3635,0
16,235635,6063,0
41,235643,5086,0
46,235706,3996,0
38,235709,4439,0
18,235735,4808,0
15,235762,1554,0
29,235795,3682,0
15,235796,1309,1
25,235802,2568,0
25,235928,1694,0
29,235954,1127,0
50,235967,5021,0
50,235968,5021,0
46,236163,5731,0
15,236167,5242,0
38,236209,4439,1
15,236210,5242,0
15,236210,3733,0
15,236210,1390,0
15,236210,1779,0
15,236210,1390,0
15,236210,1779,0
50,236247,6040,1
15,236248,5242,0
43,236339,6026,0
16,236418,6063,1
50,236436,4299,0
50,236436,3996,0
50,236436,3353,0
25,236440,2568,0
50,236513,5727,0
50,236513,3635,0
29,236556,2716,1
29,236556,1106,1
29,236556,5916,1
113,236564,4304,0
113,236564,6082,0
113,236564,6412,0
38,236585,5242,0
38,236588,4439,0
38,236588,4258,0
17,236602,5644,1
15,236625,5242,0
16,236633,2464,0
44,236663,3453,1
15,236676,5043,1
25,236686,5292,0
25,236686,4669,0
25,236686,1575,0
41,236702,3617,0
41,236702,2081,0
41,236702,2981,0
41,236702,1180,0
41,236702,5086,0
41,236702,2556,0
41,236702,1852,0
41,236702,2556,0
15,236710,2034,0
29,236729,2362,1
29,236729,3682,1
17,236752,3996,0
38,236770,4439,1
15,236782,5242,0
22,236791,5176,1
50,236811,6040,1
50,236811,5542,1
29,236816,2362,1
29,236816,5681,1
29,236816,2981,1
29,236816,5681,1
29,236816,2362,1
29,236816,5681,1
29,236816,2362,1
29,236816,3682,1
15,236856,1554,1
15,236856,5043,1
16,236875,1843,1
50,236877,6148,0
50,236877,6456,0
50,236877,6040,0
29,236891,4316,0
29,236891,2288,0
29,236891,3682,0
29,236891,2288,0
29,236891,3682,0
17,236894,1838,0
17,236894,6148,0
17,236894,1838,0
41,236895,3120,0
41,236895,2981,0
41,236895,5086,0
41,236895,1852,0
41,236895,5549,0
41,236896,4304,0
41,236896,3617,0
41,236896,1852,0
41,236896,3921,0
29,236899,2362,0
29,236899,3682,0
29,236899,2362,0
29,236899,3682,0
38,236905,5242,0
38,236905,4439,0
38,236905,4547,0
38,236905,4713,0
38,236905,3807,0
38,236905,6148,0
15,236911,5242,0
15,236911,3733,0
15,236911,4547,0
15,236911,1511,0
15,236911,4547,0
15,236911,3733,0
15,236911,1390,0
15,236911,1554,0
15,236911,3062,0
25,236917,2568,1
18,236925,4502,1
18,236925,4649,1
41,236926,3617,0
41,236926,5086,0
41,236926,4304,0
41,236926,1852,0
41,236927,5086,0
41,236927,1852,0
41,236927,2556,0
15,236932,6354,0
15,236932,2464,0
127,236934,1641,0
18,236937,6148,0
18,236937,1843,0
18,236937,5333,0
18,236937,6040,0
18,236937,2008,0
18,236937,1843,0
18,236937,6040,0
18,236937,5333,0
18,236937,1390,0
18,236937,6040,0
18,236937,2658,0
18,236937,4713,0
18,236937,6040,0
18,236937,2658,0
50,236939,5021,0
50,236939,5916,0
15,236943,5043,1
15,236943,6456,1
15,236943,5043,1
15,236943,6456,1
15,236943,1390,1
15,236943,6354,1
15,236943,6456,1
15,236943,2464,1
15,236943,5043,1
15,236943,5292,1
15,236943,5043,1
17,236945,6148,1
17,236945,1043,1
17,236945,2366,1
25,236968,5524,1
25,236968,2026,1
25,236968,4502,1
25,236968,2026,1
25,236968,1694,1
25,236968,4502,1
25,236968,2026,1
25,236968,4502,1
25,236968,2026,1
25,236968,4502,1
25,236968,2026,1
25,236968,4502,1
25,236968,2026,1
25,236968,4502,1
25,236968,2026,1
17,236970,1628,0
22,236971,3733,0
22,236971,2946,0
9,236998,1843,0
9,236998,2946,0
9,236998,2981,0
22,237016,2123,1
22,237016,5022,1
22,237016,6456,1
22,237016,5022,1
22,237016,6456,1
22,237037,6148,0
22,237037,1451,0
22,237037,2946,0
22,237037,1451,0
22,237037,4502,0
22,237037,4783,0
22,237037,3807,0
22,237037,6456,0
22,237037,6148,0
153,237039,4299,0
153,237039,2946,0
153,237039,4304,0
153,237039,1390,0
153,237039,2946,0
22,237040,6148,0
22,237040,3733,0
22,237040,6169,0
22,237040,4502,0
22,237040,4713,0
22,237040,4502,0
22,237040,4713,0
22,237040,4502,0
22,237040,3807,0
22,237040,1511,0
22,237040,3733,0
22,237040,6148,0
22,237040,6456,0
29,237041,3682,0
15,237048,5242,0
15,237048,1390,0
15,237048,3480,0
15,237048,3807,0
15,237048,3480,0
25,237049,2158,0
25,237049,4669,0
25,237049,2158,0
25,237049,4669,0
25,237049,5435,0
25,237049,4669,0
25,237049,5435,0
25,237049,4669,0
25,237049,2158,0
25,237049,4669,0
25,237049,2158,0
25,237049,5435,0
25,237049,2158,0
25,237049,4669,0
25,237049,5435,0
25,237049,2158,0
25,237049,5435,0
25,237049,4669,0
25,237049,5435,0
25,237049,2158,0
25,237049,5435,0
25,237049,1694,0
25,237049,4669,0
25,237049,2158,0
25,237049,6456,0
15,237055,4304,1
15,237055,1390,1
15,237055,4502,1
15,237055,4783,1
15,237055,1511,1
15,237055,4547,1
15,237055,5176,1
15,237055,4442,1
15,237055,6148,1
38,237056,4439,0
38,237056,4666,0
38,237056,6040,0
38,237056,6456,0
38,237056,4937,0
46,237065,6366,0
46,237065,1383,0
46,237065,3733,0
46,237065,2402,0
46,237065,3395,0
46,237065,2538,0
46,237065,3395,0
46,237065,2400,0
15,237067,5977,1
15,237067,6456,1
15,237067,5977,1
15,237067,1043,1
15,237067,6456,1
15,237067,2464,1
15,237067,1390,1
15,237067,5916,1
15,237067,4502,1
15,237067,4713,1
15,237067,4502,1
15,237067,4871,1
15,237067,5977,1
15,237067,3807,1
15,237067,3480,1
15,237067,2158,1
15,237067,4547,1
15,237067,4937,1
15,237067,6456,1
15,237067,5977,1
15,237067,6148,1
16,237071,4304,0
16,237071,2106,0
16,237071,3733,0
16,237071,6148,0
31,237078,3120,0
31,237078,3733,0
31,237078,3120,0
16,237093,6148,1
16,237093,2203,1
16,237093,6063,1
16,237093,6456,1
16,237093,1702,1
16,237093,1390,1
16,237093,2203,1
16,237093,4502,1
16,237093,5292,1
16,237093,2158,1
16,237093,3807,1
16,237093,2203,1
16,237093,3807,1
16,237093,3733,1
16,237093,2203,1
16,237093,6456,1
16,237093,2203,1
17,237098,6148,1
17,237098,5461,1
17,237098,6148,1
17,237098,4713,1
17,237098,4502,1
17,237098,5292,1
17,237098,3733,1
17,237098,5461,1
17,237098,5176,1
17,237098,5461,1
17,237098,1628,1
17,237098,5461,1
46,237102,6366,0
46,237102,3733,0
46,237102,4937,0
46,237102,4502,0
16,237103,6148,0
16,237103,6456,0
16,237103,4502,0
16,237103,5292,0
16,237103,1189,0
16,237103,5292,0
16,237103,1189,0
16,237103,5292,0
16,237103,1189,0
15,237111,4502,1
15,237111,6148,1
15,237111,1043,1
15,237111,5292,1
15,237111,4937,1
15,237111,1554,1
15,237111,1390,1
15,237111,2946,1
15,237111,4502,1
15,237111,4713,1
15,237111,5043,1
15,237111,5688,1
15,237111,4502,1
15,237111,5292,1
15,237111,1554,1
113,237121,5270,0
113,237121,4304,0
113,237121,6412,0
113,237121,3530,0
113,237121,4097,0
113,237121,5555,0
113,237121,6155,0
113,237121,3000,0
113,237121,6412,0
113,237121,3741,0
113,237121,4336,0
113,237121,3632,0
113,237121,6082,0
113,237121,6412,0
113,237121,5555,0
113,237121,4336,0
113,237121,5609,0
113,237121,6412,0
17,237124,6148,1
17,237124,3733,1
17,237124,1043,1
17,237124,5292,1
17,237124,2810,1
17,237124,5916,1
17,237124,4502,1
17,237124,5857,1
17,237124,5916,1
17,237124,4502,1
17,237124,5916,1
17,237124,4713,1
17,237124,4502,1
17,237124,5916,1
41,237152,2981,0
41,237152,5086,0
41,237152,4258,0
41,237152,1852,0
15,237153,4774,0
15,237153,2123,0
15,237153,1694,0
15,237153,2123,0
15,237153,4502,0
15,237153,6148,0
15,237153,1390,0
15,237153,1694,0
15,237153,4502,0
15,237153,2123,0
15,237153,1694,0
15,237153,2123,0
15,237153,1694,0
15,237153,1390,0
15,237153,1694,0
15,237153,2123,0
15,237153,1694,0
29,237160,5242,0
29,237160,4502,0
29,237160,2362,0
29,237160,4502,0
29,237160,6148,0
29,237160,6456,0
29,237160,3682,0
29,237160,5644,0
29,237160,6456,0
29,237160,4502,0
29,237160,2123,0
29,237160,5644,0
25,237176,6148,0
25,237176,2123,0
25,237176,4669,0
25,237176,4502,0
25,237176,4937,0
25,237176,6456,0
25,237176,1702,0
16,237182,1366,1
16,237182,4783,1
16,237182,2158,1
16,237182,4783,1
16,237182,6456,1
16,237182,4937,1
16,237182,6148,1
16,237182,6456,1
16,237182,1390,1
16,237182,1366,1
15,237190,4502,1
15,237190,2464,1
15,237190,6456,1
15,237190,3691,1
15,237190,1779,1
15,237190,1390,1
15,237190,3691,1
15,237190,6456,1
15,237190,6148,1
15,237190,1779,1
15,237190,4937,1
15,237190,4502,1
15,237190,3691,1
16,237192,6148,0
16,237192,4774,0
16,237192,6063,0
16,237192,6148,0
16,237192,1390,0
16,237192,2158,0
16,237192,6456,0
16,237192,4783,0
16,237192,6456,0
16,237192,4502,0
16,237192,2496,0
16,237200,2158,1
16,237200,4502,1
16,237200,4774,1
16,237200,4502,1
16,237200,2157,1
16,237200,4502,1
16,237200,1511,1
16,237200,2158,1
16,237200,4841,1
16,237200,2158,1
16,237200,4502,1
16,237200,6456,1
16,237200,1390,1
16,237200,2158,1
16,237200,6148,1
16,237200,2158,1
16,237200,4502,1
16,237200,6456,1
16,237200,4937,1
16,237200,4502,1
16,237200,6456,1
16,237200,4502,1
16,237200,6456,1
16,237200,3627,1
25,237204,1910,0
25,237210,5635,1
25,237210,6456,1
25,237210,5635,1
17,237211,4502,0
17,237211,3996,0
17,237211,4841,0
17,237211,3733,0
17,237211,4783,0
17,237211,6148,0
17,237211,6456,0
17,237211,5651,0
15,237214,4502,0
15,237214,4774,0
15,237214,5242,0
15,237214,1309,0
15,237214,4438,0
15,237214,1390,0
15,237214,6148,0
15,237214,6456,0
15,237214,1309,0
15,237214,2123,0
15,237214,1309,0
15,237214,6456,0
15,237214,1390,0
15,237214,2158,0
15,237214,1309,0
15,237214,4883,0
15,237234,6148,0
15,237234,4502,0
15,237234,1390,0
15,237234,5242,0
15,237234,6366,0
15,237234,2464,0
15,237234,2946,0
15,237234,3733,0
15,237234,4438,0
15,237236,3807,1
15,237236,4502,1
15,237236,6148,1
15,237236,4502,1
15,237236,3807,1
15,237236,4502,1
15,237236,1390,1
15,237236,3807,1
15,237236,2123,1
15,237236,5242,1
15,237236,4937,1
15,237236,2464,1
15,237236,2123,1
15,237236,1864,1
15,237236,3996,1
15,237236,2464,1
15,237236,1864,1
15,237236,1309,1
15,237236,1864,1
89,237252,6148,0
89,237252,4937,0
89,237252,3733,0
89,237252,4937,0
89,237252,3050,0
89,237252,1769,0
89,237252,3050,0
15,237265,5242,0
15,237265,4937,0
15,237265,3917,0
15,237265,6148,0
15,237265,4502,0
15,237265,1390,0
15,237265,3917,0
38,237270,4871,1
38,237270,1780,1
38,237270,6148,1
38,237270,1780,1
25,237273,6148,0
25,237273,2271,0
16,237277,6148,1
16,237277,3903,1
38,361,3353,0
17,1305,3466,0
38,1675,4912,0
38,2338,1785,0
38,3015,5258,0
17,4044,4132,0
16,8114,5458,1
17,8420,4290,0
46,9461,4781,0
46,10225,5668,0
16,11084,4435,1
46,11413,4781,0
16,12197,3353,0
17,12533,4132,0
15,13037,4469,0
25,14191,5243,1
16,14698,1469,0
38,14936,4587,1
15,15444,3986,1
15,15905,4619,1
15,15905,1785,1
15,17626,3244,1
16,18505,1036,1
15,18514,5437,0
16,19247,4528,1
25,19343,1743,1
44,19843,1843,0
15,21182,1902,0
16,21683,1990,0
35,22190,3353,0
15,22592,2100,0
16,23040,2598,0
16,23384,4317,0
17,23709,3534,0
40,23886,2175,1
16,24622,2130,1
15,25501,3389,1
46,25513,4781,0
16,28608,6100,0
55,29490,1054,1
15,29759,4528,1
15,29759,3858,1
18,31196,5544,0
16,31594,2056,1
18,32248,5544,0
16,32353,6199,1
25,32402,3273,1
17,32659,6348,0
17,32949,4290,0
17,34796,2607,0
15,35555,6200,0
40,37588,1762,0
15,38221,1896,1
16,38280,3045,0
38,39695,6424,0
38,39695,2130,0
46,40790,4781,1
15,41061,1602,0
16,41478,1577,1
16,41478,2032,1
16,41478,3320,1
16,42265,4927,1
55,42359,6087,0
22,43761,4781,0
15,45067,2179,1
38,45210,5700,0
16,46339,3189,1
38,46715,3189,0
38,46807,3047,0
18,47666,5544,0
16,47728,4813,0
16,49055,4619,1
16,49055,5251,1
17,49291,4132,1
16,50763,3534,0
16,52053,3534,0
15,52890,3045,0
17,54746,4290,0
16,55232,3047,1
16,57788,1577,1
17,58497,2130,0
55,58831,4172,0
17,60201,5700,0
17,60887,3389,1
17,62724,3466,0
46,63357,4781,0
15,64034,6223,0
16,65836,4912,0
17,66801,4132,0
16,68009,4964,1
16,68009,2636,1
17,69948,4344,0
16,71273,2692,0
17,72195,3466,0
17,72308,4290,0
38,72710,1785,0
15,73058,2984,0
15,73058,3389,0
15,73376,5811,0
16,73534,1946,0
16,73602,1734,1
25,74225,2880,1
16,74421,1390,0
16,74952,1469,0
46,77390,4781,0
46,77889,4781,1
46,77896,4781,0
38,78082,6503,0
27,78371,1791,1
15,78509,4512,1
16,79629,1780,1
38,79673,2390,1
17,79751,4290,1
38,80073,2225,1
15,80166,1984,1
17,81128,5379,0
46,81207,4781,0
46,81266,4781,0
46,81720,4781,0
38,81795,4569,0
15,81980,3466,0
15,82775,4964,0
16,82833,1087,0
46,84261,4781,1
25,84782,4172,1
17,86184,2607,0
15,86926,4523,1
46,87364,4781,0
46,87627,4781,0
46,88281,4781,0
16,88747,5084,1
18,89696,4087,1
18,89696,2982,1
16,92660,6274,0
17,93417,2175,1
17,93417,3903,1
15,95279,3526,1
46,95531,4781,1
38,96953,3291,1
44,97632,4796,1
15,97872,5756,1
25,99207,4309,1
46,99421,4781,0
22,99569,2981,1
31,99600,2157,1
16,99998,4619,0
46,100977,4781,0
17,102972,4132,1
46,103339,1361,1
22,103727,2130,0
15,104099,2444,1
46,104305,4781,0
25,104460,4172,1
15,104884,3045,0
16,104978,1902,1
46,105657,4781,0
17,105743,3466,1
17,105743,2175,1
15,106310,3867,0
38,106930,3891,0
38,108299,4569,0
46,109916,4781,0
46,110372,4781,0
46,110497,3353,0
46,111268,4781,1
46,111633,4781,0
46,111670,4781,0
46,111815,4781,0
16,112899,4619,1
16,113434,1785,1
16,113434,5187,1
15,114061,4528,1
17,116907,2607,1
16,119097,2704,1
15,119441,5977,0
25,119465,2692,0
16,120408,5389,0
29,121565,1344,1
17,123191,4132,0
15,123859,4470,1
18,126123,1838,0
17,126911,2607,0
46,127343,4781,0
46,127531,4781,0
16,129629,4502,0
40,129881,5910,1
40,129881,3045,1
46,130208,4781,0
46,130354,3353,0
46,130665,4781,0
15,131961,1577,0
46,132278,4781,1
16,132678,5252,1
15,132882,1946,1
15,132882,1602,1
15,132882,1998,1
16,134010,6321,0
15,134529,4973,1
17,134703,4290,1
38,135184,2377,1
50,136031,2148,1
50,136031,5801,1
50,136031,4000,1
50,136031,1426,1
46,137442,6170,1
16,137485,5880,1
50,138810,3667,1
38,138940,2377,1
46,139095,2132,0
22,139159,4506,1
22,139159,2981,1
22,139159,4506,1
22,139159,2981,1
29,139584,3374,0
17,140150,2607,1
16,140521,3466,0
50,141143,5967,1
50,141143,4940,1
50,145138,2776,0
41,145598,3389,0
46,146188,4636,0
50,146408,5208,1
38,146783,1012,0
29,147452,3175,1
50,147769,6199,0
15,148909,1791,0
41,149054,1736,0
50,149366,3667,1
16,150181,2833,0
18,150248,4842,1
29,152065,1344,1
29,152065,6008,1
16,152103,2658,1
29,153135,1112,1
46,153594,4452,1
50,156071,5081,1
50,156071,5663,1
50,156071,1166,1
50,156071,2648,1
50,156071,1747,1
50,156071,2795,1
22,156621,2170,1
16,156947,4973,0
15,157008,6456,0
38,157849,3045,1
15,158470,3389,1
38,158519,1665,1
38,158519,2047,1
16,159122,2130,1
16,159122,6086,1
15,160154,4778,1
38,160291,5258,1
17,160497,4290,1
40,160511,1172,1
16,160914,2175,0
16,161097,3482,1
29,161560,5704,1
43,162288,1012,0
15,163032,4973,1
15,165350,4796,1
50,165570,2148,1
17,166210,4132,0
15,167460,4778,1
16,167515,5107,1
16,167770,3338,1
16,167770,2444,1
16,167770,1400,1
17,167847,4973,0
15,167889,1398,1
15,167889,3068,1
16,167985,3151,1
38,169352,4627,1
38,169352,2241,1
41,170730,4813,0
50,171036,1398,0
15,171490,6223,0
50,171627,1166,0
50,172129,1166,0
50,172359,3144,0
41,172421,1736,0
17,172430,4132,1
50,173126,4940,1
38,174141,5918,1
15,174284,4528,1
16,174383,1873,1
46,174395,6366,0
50,174456,5208,1
50,174456,5146,1
15,176406,4523,0
38,177300,1665,1
50,177325,2047,0
15,177960,3045,1
50,178513,2965,1
50,178513,2047,1
50,179641,2291,1
50,179641,4261,1
16,181026,2130,1
16,182607,3466,1
50,183235,3151,1
15,183296,6383,1
17,183426,4290,1
17,184481,3466,0
38,185256,5258,0
38,185899,2225,0
17,186324,5700,1
50,186420,5537,0
15,186679,4470,0
50,186822,5053,1
16,187072,1036,1
16,187072,4523,1
38,187278,6317,1
153,187649,1843,1
50,188346,5244,1
50,188430,3589,1
50,188430,4087,1
50,188430,2645,1
50,188430,5843,1
22,188996,2981,1
22,188996,2833,1
18,189150,4973,1
38,190198,4068,0
22,190679,3353,0
17,190893,2607,0
18,191452,1577,1
18,191575,5544,1
18,193197,1893,1
50,193359,1791,0
50,193359,5777,0
29,193803,5696,1
29,193803,4196,1
15,194560,1791,1
15,194791,3466,0
41,194884,3802,0
38,195635,5574,0
50,195740,2776,0
41,196476,6472,0
41,196476,1852,0
16,197944,6348,0
38,198632,1896,1
46,198940,3353,1
29,199115,1464,1
15,199631,3353,0
50,200417,1658,1
15,201319,2841,1
41,201342,4781,1
15,201919,4324,1
15,203999,1426,1
22,204089,4469,0
16,204116,3353,1
15,204453,5785,0
16,204485,3045,1
17,204758,1785,1
17,206704,4290,1
22,207098,2170,0
41,208311,1852,1
46,208503,5157,0
38,208531,4912,0
17,209067,2175,1
16,209220,1494,1
16,209220,4006,1
16,209220,4087,1
16,209220,2645,1
16,209220,2982,1
38,209226,3865,0
15,209918,4778,1
46,210030,4735,0
38,210331,5258,0
17,210484,2607,1
17,211072,4290,0
50,211237,4789,1
22,211307,3816,1
29,211312,4891,0
29,211312,4282,0
50,211467,2301,1
50,211467,2859,1
38,212013,5544,0
17,212219,4290,0
38,212867,2995,0
41,212906,1736,0
44,212933,3322,1
50,213870,5648,0
18,214309,5333,0
38,214788,2175,0
16,215158,1896,1
22,216017,1513,1
41,216334,4369,0
27,217064,4922,0
27,217064,4774,0
27,217064,4247,0
38,217185,5412,0
50,217362,5777,0
29,217612,4842,1
25,218554,5587,1
89,219640,3050,0
89,219728,6193,0
89,219864,3802,0
89,219984,3050,0
89,220314,6200,0
89,220314,3298,0
89,220427,6214,0
89,220449,3050,0
89,220453,3802,0
89,220456,3802,0
186,221178,4799,0
186,221178,4299,0
186,221178,4781,0
186,221239,6008,0
186,221291,3353,0
186,221298,2658,0
186,221694,4536,0
186,221730,1344,0
186,223396,4454,0
113,223435,3000,0
186,223627,5029,0
186,223724,5029,0
186,223761,3809,0
186,223956,4781,0
113,223975,1259,0
8,224139,5043,0
10,224838,5720,0
17,224909,4781,1
25,225388,4950,0
15,225928,1694,0
8,226133,2175,0
186,226336,1852,0
186,226336,4781,0
15,226530,2402,0
131,226813,3389,0
50,227186,4789,0
15,227295,3353,0
46,227323,4781,1
89,227521,3050,0
186,227577,2981,0
131,227857,3389,0
22,228031,4506,0
38,228335,1780,0
38,228442,1780,0
113,228792,1259,0
29,229367,1979,1
15,229524,2841,1
22,230159,4778,1
46,230588,6442,1
46,230794,6442,1
186,230825,1843,0
89,230972,3050,0
17,230977,2607,0
186,231023,1344,0
38,231065,1780,1
18,231254,2607,1
22,231386,5187,1
50,231389,2965,0
46,231696,6442,1
41,231972,2970,1
22,232096,4506,0
186,232151,5557,0
186,232151,4774,0
186,232151,6456,0
